Index,log_hotel_kern,log_parking_ke,log_food_kerne,log_office_ker,log_retail_ker,DNI_HK,HKG_wind_s,tsd_mask,log_area,No_of_Stor,Year_Built,retro_before,retro_after,log_mtr_dist,is_commercial,kWh_m2_ann
584,0,2.254917679,2.903633608,2.572782184,2.711806405,2.2939999,2.6457801,1.86752,2.967547976,31,1995,1,0,2.298219641,0,139.83
585,0,1.932932669,2.896538899,2.202024883,2.618347302,2.309,2.2251599,1.84084,2.123851641,14,1973,0,0,2.145064526,0,21.81
586,0,0,3.081977046,3.42200019,3.056916291,2.2939999,2.6457801,1.84084,1.897627091,24,1991,0,0,1.988814662,1,21
587,0,0,3.192408551,3.244680297,3.040546956,2.309,2.6457801,1.84084,2.668385917,20,1973,0,0,1.726787851,0,25.93
588,0,1.86332168,3.126884337,3.465205834,2.922479444,2.2290001,2.4760599,1.84084,2.326335861,23,1974,0,0,2.476202008,1,19.74
589,2.196609997,1.94249816,3.282825965,1.964097844,3.131076278,2.1830001,3.4623499,2.00091,2.276461804,26,1995,0,0,2.450210473,1,30.94
590,1.117804729,1.839381262,2.984221617,2.576729399,2.763577734,2.3010001,3.9825599,1.84084,2.604226053,28,1998,0,0,2.478300909,0,113.04
591,1.64877265,1.960075799,2.879091853,2.693963384,3.137423736,2.2939999,2.4714501,1.86752,3.164650216,26,1973,0,1,2.388831399,0,110.49
592,1.880266973,1.711608154,2.671100606,2.709664206,3.105360305,2.2939999,2.4760599,1.86752,2.823474229,16,1967,0,1,2.447958765,1,257.88
593,0,1.970828337,3.324743261,2.556845045,2.891143141,2.309,2.2251599,1.81416,1.968482949,5,1987,0,0,2.31529023,1,18.96
594,2.280400793,0,2.766868451,3.534401819,2.918516798,2.309,2.6457801,1.84084,2.625312451,19,1984,0,1,1.869013086,0,42.96
595,0,0,3.235548635,3.089060412,3.299206478,2.2690001,2.4760599,1.86752,1.982271233,14,1980,0,0,2.420870541,0,52.43
596,0,0,3.004209557,3.339284432,3.018579828,2.2939999,2.6457801,1.84084,2.096910013,11,1976,0,0,1.88738775,0,27.72
597,0,0,3.330580167,3.073700007,3.221380326,2.234,3.10741,1.84084,2.776701184,18,1979,0,0,2.374925783,0,132.68
598,0,2.252736546,3.050302423,2.714591274,3.119984589,2.2690001,2.1357999,1.86752,3.297979244,41,1998,0,1,2.131471817,0,157.33
599,0,1.717616425,3.131653941,2.765870381,2.911148534,2.309,2.6457801,1.84084,2.436162647,27,1997,0,0,1.858878572,0,14.43
600,0,2.239191833,2.940821667,3.457045791,2.641546485,2.2119999,2.8510301,1.92088,3.094471129,40,1999,0,1,2.60406935,0,116.39
601,0,1.968309655,2.944335592,2.471422258,3.148756851,2.3529999,4.5090499,1.78748,2.804139432,22,1992,0,0,2.449288217,1,34.82
602,0,0.424875106,3.004510531,2.493563982,3.199927875,2.286,3.10741,1.81416,1.995635195,8,1979,0,0,2.296679431,0,26.75
603,1.818566335,1.941785146,3.436184901,2.702246104,3.040388685,2.1630001,3.4623499,2.02759,2.127104798,30,2000,0,0,2.307046861,0,36.82
604,0,2.278053595,2.533482251,2.911861512,2.525033136,2.0829999,2.8510301,1.92088,3.461798558,39,1995,0,1,2.565179349,0,156.67
605,0,2.228107646,3.007961033,2.500118408,2.784918126,2.2939999,2.6457801,1.86752,3.56937391,38,1987,0,1,2.196027992,1,54.66
606,0,0.785114778,3.017254618,3.219906586,2.933465507,2.2939999,2.4760599,1.84084,2.606381365,23,1977,0,1,2.512774131,0,71.75
607,2.215428674,0,3.298761397,2.559254079,3.207006582,2.286,3.10741,1.84084,1.944482672,24,1992,0,0,2.322497784,1,38.54
608,0,0,3.064648891,3.40352203,3.002364807,2.2939999,2.6457801,1.84084,2.238046103,15,1977,0,0,1.959799218,0,37.5
609,0,0.940341128,3.61135895,3.334252642,3.462153843,2.234,3.10741,1.84084,2.737987326,21,1980,1,0,2.384914846,1,85.83
610,0,0,3.061629618,3.417614515,2.930030594,2.309,2.6457801,1.84084,2.269512944,27,1993,0,0,1.694893516,0,30.45
611,0,1.391307443,2.897401654,3.339530919,2.980360198,2.2690001,2.4760599,1.86752,2.214843848,16,1982,0,0,2.502193061,1,34.49
612,0,0,3.48517042,3.189422935,3.350271306,2.234,3.10741,1.84084,2.46686762,22,1984,0,0,2.41985944,1,30.39
613,0,0.730534399,2.935878915,2.477731729,3.167379361,2.309,3.10741,1.81416,2.489958479,13,1983,0,0,2.237429987,1,19.08
614,1.059521755,1.33469698,2.703385954,2.852837285,2.249770499,2.3010001,3.9737401,1.81416,2.378397901,21,1987,0,0,2.612461793,0,57.07
615,0,1.940952541,2.989636225,3.001110372,2.952797762,2.1819999,3.6512201,2.00091,2.64246452,29,1993,0,0,2.344898747,0,109.11
616,1.938931316,1.580320429,2.450068878,2.602087127,2.954578727,2.2939999,2.4760599,1.86752,2.250420002,10,1972,0,0,2.479832763,0,35.41
617,0.060251232,0,2.347985351,2.771009499,2.444645846,2.3010001,3.9737401,1.84084,2.356025857,10,1977,0,0,2.58754261,0,15.43
618,1.881664782,0,2.636333417,2.960357563,2.353165794,2.3010001,3.9737401,1.81416,2.178976947,14,1978,0,0,2.553948113,1,27.04
619,0,1.238818588,3.149570107,2.765750479,2.815961407,2.309,2.6457801,1.84084,2.206825876,22,1996,0,0,1.869255857,0,122.86
620,0,1.961543075,2.971491082,2.360669139,2.931723234,2.3010001,2.2251599,1.81416,2.075546961,21,1992,0,0,2.381798622,1,56.17
621,0,0.424875106,3.004510531,2.493563982,3.199927875,2.286,3.10741,1.81416,2.285557309,27,1990,0,0,2.29885547,0,115.3
622,0,1.004679854,3.222073663,2.571060983,3.175650945,2.286,2.2251599,1.81416,2.212187604,17,1990,0,0,2.316074842,0,148.48
623,0,1.948824573,3.212645629,3.264777686,2.93026524,2.234,2.4760599,1.84084,3.25139485,81,1998,0,1,2.536695041,0,243.2
624,0.79514143,1.199831942,3.138526882,2.764903582,3.409395426,2.3010001,3.9737401,1.81416,2.888179494,21,1982,0,0,2.520193945,1,39.43
625,0,1.717616425,3.131653941,2.765870381,2.911148534,2.309,2.6457801,1.84084,2.093421685,23,1997,0,0,1.940673183,0,168.52
626,0,0,2.542795577,2.768760911,2.622349796,2.309,2.6457801,1.84084,2.968949681,28,1987,0,0,1.348798025,1,63.08
627,1.902577764,2.11297011,3.11777161,2.901249573,2.91841305,2.309,2.2251599,1.81416,2.23299611,22,1984,0,0,2.275770225,1,33.14
628,0,0,3.251178132,2.94884266,3.199919645,2.2690001,2.4760599,1.86752,2.492760389,27,1991,0,0,2.482383009,1,131.63
629,0,1.693958101,2.867149177,3.35397776,3.422588197,2.2679999,3.2132699,1.8942,3.464489547,88,2003,0,1,2.122710578,0,165.36
630,0,1.723140296,3.372232437,2.576620044,3.032260052,2.286,2.2251599,1.81416,2.217483944,24,1992,0,0,2.379434593,1,42.85
631,0,0,2.649862306,2.870337775,3.155393719,2.2290001,2.4760599,1.86752,2.315970345,9,1960,1,0,2.363580212,0,20.8
632,0,0.101292958,3.061086654,2.912794197,2.723655958,2.1830001,3.6512201,2.00091,1.826074803,12,1991,0,0,2.245584154,1,27.22
633,0,0,2.885371954,3.099279982,3.059302103,2.309,3.9825599,1.84084,2.257678575,21,1979,0,0,2.108298224,1,26.81
634,0,1.587542617,3.6834622,3.419550997,3.530466096,2.2939999,3.10741,1.84084,2.096910013,13,1983,0,0,2.336362456,1,69.49
635,2.02968807,1.155642657,3.255834301,2.410223677,3.01576618,2.286,3.10741,1.81416,1.763427994,6,1984,0,0,2.414399948,0,14.13
636,0,1.997102292,3.149499322,2.242685511,2.963007295,2.309,3.9825599,1.81416,2.11058971,22,1992,0,0,2.315848862,1,32.78
637,1.534231799,1.617878521,3.142164134,3.069049862,3.446271483,2.3010001,3.9825599,1.81416,2.888179494,21,1982,0,0,2.510184584,0,153.76
638,0,0,3.081977046,3.42200019,3.056916291,2.2939999,2.6457801,1.84084,2.064457989,13,1981,0,0,1.918038808,0,34.9
639,0,1.638837558,3.712166302,3.519772894,3.574772978,2.2939999,2.4760599,1.84084,2.481442629,16,1987,0,0,2.379492311,1,27.18
640,2.114590971,0,3.250241861,2.729241733,3.103855021,2.286,3.10741,1.81416,2.572871602,21,1992,0,0,2.331188327,0,31.11
641,0,1.305473898,3.719868869,3.528349703,3.577858146,2.2939999,3.10741,1.84084,2.394451681,11,1967,0,0,2.380127374,0,29.15
642,2.249587205,0,2.868815428,3.207515899,2.647614727,2.309,3.9825599,1.84084,2.206825876,26,1994,0,0,2.148748493,1,31.54
643,0,1.93232153,3.597996675,3.28841468,3.436493424,2.2939999,3.10741,1.84084,2.238046103,24,1991,0,0,2.285728064,0,71.11
644,0,0,3.081977046,3.42200019,3.056916291,2.2939999,2.6457801,1.84084,2.025305865,24,1991,0,0,1.948764742,1,42.51
645,1.926854121,1.739963753,2.757907475,2.488143019,2.620670003,2.3010001,3.9825599,1.84084,2.840733235,23,1982,0,1,2.49517847,1,102.22
646,0,0.042180018,3.541250918,3.234342634,3.376326871,2.234,3.10741,1.84084,2.056904851,22,1990,0,0,2.424915245,1,21.37
647,0,0,2.917788983,3.292393427,2.810733732,2.309,3.9825599,1.84084,2.227886705,10,1975,0,0,1.953226086,0,26.4
648,0,1.587542617,3.6834622,3.419550997,3.530466096,2.2939999,3.10741,1.84084,2.29666519,14,1985,0,0,2.339627168,1,24.23
649,1.213921317,1.912151346,3.128974079,2.708348661,3.050897648,2.309,3.9825599,1.81416,2.378397901,30,1992,0,0,2.219046054,0,33.37
650,0,1.971080923,3.319767918,2.586472539,2.944925117,2.309,2.2251599,1.81416,1.86923172,21,1993,0,0,2.341583311,1,35.21
651,0,0,3.068386274,3.406405607,2.923540874,2.309,2.6457801,1.84084,2.247973266,23,1990,0,0,1.50934623,0,33.39
652,0,0,3.007376466,3.050654231,3.358115756,2.2290001,2.4760599,1.86752,2.494154594,17,1966,0,1,2.422433283,0,44.59
653,0,0,3.256080018,3.210888109,3.008284985,2.309,2.6457801,1.84084,3.470851325,25,1990,0,1,1.67516858,1,23.41
654,0,0,2.885371954,3.099279982,3.059302103,2.309,3.9825599,1.84084,2.004321374,12,1974,0,0,2.144968286,0,49.61
655,0,1.47189725,3.222841275,2.784795538,2.898178695,2.234,2.4760599,1.84084,1.929418926,13,1986,0,0,2.502592573,0,119.62
656,0,0,3.432712789,2.093243019,2.958709109,2.234,2.9142699,1.81416,2.471291711,22,1993,0,1,2.484586976,0,174.63
657,1.824470133,2.216909764,3.141609668,2.995290705,3.326128905,2.221,2.4864399,1.81416,2.31386722,29,2013,0,0,2.316907155,0,59.88
658,0,1.779217574,3.029704323,2.971584282,3.446414435,2.2290001,2.4760599,1.84084,2.697229343,22,1971,0,0,2.397159113,0,30.45
659,0,0,2.46326424,2.730490746,3.28062388,2.221,1.80822,1.84084,3.112605002,8,1945,0,0,1.808056601,0,11.17
660,0,0,2.78737688,3.262602951,3.058832016,2.2290001,1.80822,1.86752,3.418301291,18,1961,0,0,1.963796229,0,127.78
661,0,0,3.322603807,2.664716241,3.188059035,2.221,2.9142699,1.84084,2.369215857,11,1966,0,0,2.302150746,0,22.16
662,0,1.863705231,0,2.271527978,2.029408117,2.2179999,3.13729,1.92088,3.206556044,38,2005,1,0,2.643267092,0,297.89
663,1.569176025,1.877825546,3.598781747,2.631903191,3.076177865,2.2019999,3.2042799,2.05427,2.08278537,24,1995,0,0,2.14292286,0,48.87
664,0,1.562717454,3.331741019,3.282812365,3.359585062,2.2119999,1.95768,1.81416,1.973127854,22,1998,0,0,2.580944445,1,50.31
665,0,2.210152602,3.211486304,3.078340817,2.869906127,2.2449999,2.1537399,1.94756,3.10754913,37,1975,1,0,2.474585419,0,60.08
666,0,1.973402673,3.462610589,3.412337889,3.440852414,2.2119999,2.9142699,1.81416,2.767155866,30,1980,0,0,2.514061681,1,31.19
667,1.703046215,0,3.091913029,2.836877092,3.682170337,2.221,1.80822,1.84084,3.252853031,18,1960,1,0,2.043549448,0,166.42
668,0,1.511847269,3.013431352,3.035169474,3.075791427,2.221,1.80822,1.84084,3.093071306,26,1999,0,1,2.187772895,0,207.41
669,0,0,3.209075132,2.616159267,3.323652156,2.221,2.9142699,1.81416,2.7084209,22,1984,0,0,2.268476574,0,206.34
670,0,2.249565197,2.767757503,3.22042976,2.542060677,2.227,1.80822,1.86752,3.34084055,31,2002,0,1,1.97949052,0,175.66
671,0,0,3.564693279,2.051279886,2.930535408,2.234,1.95768,1.81416,2.075546961,11,1976,0,0,2.586613641,1,17.73
672,0,0,3.284886227,2.716562541,3.223163531,2.221,2.9142699,1.81416,1.662757832,6,1972,0,0,2.341911503,0,81.7
673,0,0,2.285143056,2.705757697,3.274351845,2.221,1.80822,1.84084,3.071513805,22,1978,0,1,2.015070298,0,190.01
674,0,1.86320624,3.475719129,3.470799903,3.389773659,2.2119999,2.9142699,1.81416,2.536558443,23,1994,0,0,2.522775791,0,40.99
675,0,0,1.938063679,3.392267732,2.852082725,2.23,3.7268801,1.9742399,2.285557309,23,1983,0,0,2.274888763,1,182.87
676,0,0,3.408272187,3.062254732,3.496028312,2.2290001,1.80822,1.84084,2.482873584,11,1970,0,0,2.029219456,0,25.15
677,0,1.597578933,2.930871647,2.847768181,3.342138334,2.2290001,2.4760599,1.84084,2.305351369,15,1967,1,0,2.369879572,0,231.55
678,0,0,2.983243236,2.378217969,3.160990448,2.2290001,1.80822,1.84084,2.611723308,28,2006,0,0,1.834312007,0,152.49
679,0,0,2.26009287,3.169189321,2.832928304,2.2290001,2.1357999,1.84084,2.167317335,15,1966,0,0,2.218815625,0,137.82
680,1.965817185,0,3.687241695,3.07262851,2.911782762,2.2,2.6608,2.05427,2.564666064,27,1993,0,0,2.003606502,0,112.38
681,0,1.948347902,3.139365811,3.019834664,1.982636175,2.237,3.0098,2.00091,3.292477594,32,1997,0,1,2.37775629,0,149.44
682,0,0,2.914186022,2.981124719,3.311601308,2.2290001,2.9142699,1.84084,1.812913357,12,1992,0,0,2.307430537,1,72.17
683,0,0,3.35310418,2.395315913,3.26219472,2.2290001,2.9142699,1.84084,2.301029996,9,1974,0,0,2.383159038,0,24.5
684,0,0,3.44974676,3.005339265,3.276038801,2.221,2.437,1.81416,2.389166084,15,1980,0,0,2.443166384,0,32.34
685,1.895006266,1.611437581,3.461336412,2.947158151,3.319181061,2.2290001,2.9142699,1.84084,3.046104787,23,1977,0,1,2.316374372,0,196.75
686,0,0,3.294856259,2.706864511,3.246030545,2.221,2.9142699,1.81416,2.457881897,11,1968,0,0,2.340087536,0,23.75
687,1.97713988,1.568096085,3.270476197,2.791346733,3.651731477,2.227,1.80822,1.84084,3.198657087,3,1980,0,1,2.159418439,0,173.87
688,0,0,2.933529796,1.999109638,3.308423531,2.221,2.9142699,1.84084,2.960946196,33,1993,0,1,2.178555624,0,192.61
689,0,0,3.477724494,3.010889084,3.562398735,2.2290001,2.9142699,1.84084,2.164352856,23,1995,0,0,2.081406236,1,45.09
690,0,0,3.260176355,2.666251141,3.29966634,2.221,2.9142699,1.81416,1.84509804,6,1971,0,0,2.246828852,0,26.22
691,0,0,2.964737045,3.734527818,3.736587701,2.2349999,1.80822,1.86752,2.748962861,26,1982,0,0,1.744677518,0,184.82
692,2.200782105,0,3.375511799,3.048340789,3.812175094,2.2,2.2885799,2.05427,3.368658712,28,1972,0,0,2.294791641,1,368.38
693,2.254717229,0,3.384154395,2.977796731,3.735781683,2.1960001,3.3629999,2.05427,3.010723865,16,1960,0,0,2.361102493,1,239.2
694,0,0.079163874,2.826947714,1.869334423,3.415484188,2.286,3.10741,1.81416,1.944482672,14,1983,0,0,2.465704296,1,13.34
695,0,0,3.185267278,3.059586158,3.416850118,2.2290001,1.80822,1.84084,2.482873584,21,1976,0,1,2.126190625,0,346.71
696,0,0,2.95781313,3.358943229,3.145100005,2.2349999,1.80822,1.86752,2.267171728,22,1982,0,0,1.968316963,0,142.4
697,1.824470133,2.216909764,3.141609668,2.995290705,3.326128905,2.221,2.4864399,1.81416,2.093421685,10,1978,0,0,2.298947893,0,24.9
698,0,0,2.878143622,2.871556012,3.298805068,2.2290001,2.9142699,1.84084,2.029383778,8,1967,1,0,2.335958695,0,20.24
699,0,0,2.959047597,3.44180349,3.314126451,2.2349999,1.80822,1.86752,3.418301291,19,1959,0,0,1.942309488,0,15.43
700,0,1.812627953,2.975464906,2.609040237,2.474897757,2.1960001,3.3424101,2.05427,3.172018809,33,1983,1,0,2.626940217,0,142.01
701,0,2.000905867,3.089113484,2.684751125,2.573524861,2.1960001,3.3424101,2.05427,3.159567193,40,1982,0,1,2.670875331,0,166.11
702,0,0,3.126404166,1.503854656,3.077120685,2.234,1.95768,1.81416,2.071882007,21,1992,0,0,2.633261132,1,21.13
703,0,0,3.113090614,2.808978262,3.051977868,2.221,2.9142699,1.84084,2.645422269,23,1998,0,1,2.172820072,0,199.5
704,0,0,2.665020657,3.242064127,2.914718035,2.2290001,2.1357999,1.84084,2.413299764,22,1995,0,1,2.18810561,0,169.98
705,0.441852176,1.99727014,3.356729329,2.967809514,2.859442749,2.221,2.9142699,1.81416,2.84260924,25,1977,0,0,2.469864414,1,14.85
706,0,0,0,0,0,2.1630001,3.4623499,2.02759,2.021189299,14,1982,0,0,2.202107526,0,36.36
707,0,0,2.035409735,0,0,2.2119999,1.95768,1.81416,2.352182518,12,1967,0,0,2.615091495,1,32.31
708,0,0,3.322876429,2.681406793,3.271613953,2.221,2.9142699,1.81416,2.318063335,16,1972,1,0,2.326302403,0,25.99
709,1.423850181,0.068948733,3.602803095,2.996263363,3.181823603,2.2119999,2.9142699,1.81416,2.322219295,12,1976,0,0,2.460237021,0,34.74
710,0,0,3.717512406,2.097250365,3.015896016,2.234,2.9142699,1.84084,2.193124598,23,1992,0,1,2.525880532,0,213.05
711,0,1.758080333,2.85881382,3.695788026,2.564419846,2.2349999,2.5696299,1.8942,3.26927939,48,1972,0,1,2.247642837,0,131.95
712,0,0,3.210323877,1.631060034,3.217589221,2.234,2.9142699,1.84084,2.394451681,15,1985,0,0,2.485535246,1,41.94
713,0,1.732809362,3.475916581,3.128059828,3.373259648,2.221,2.9142699,1.81416,2.133538908,10,1967,0,0,2.421025261,0,25.97
714,0,0,3.322876429,2.681406793,3.271613953,2.221,2.9142699,1.84084,2.305351369,24,1991,0,0,2.291354317,0,124.72
715,0,0,3.222417297,3.114414151,3.45311949,2.2290001,2.9142699,1.84084,2.120573931,6,1967,0,0,2.279981028,0,33.75
716,0,0,3.46925045,2.387541103,3.202962129,2.234,2.4760599,1.84084,2.178976947,13,1982,0,0,2.55050403,1,31.72
717,0,2.203897348,3.435702673,2.662208958,3.092411826,2.2119999,1.95768,1.81416,2.611723308,27,1994,0,0,2.652087475,0,142.58
718,1.426659265,2.207957338,3.234408429,3.194603119,3.346149466,2.221,2.4864399,1.81416,2.053078443,7,1974,0,0,2.284550299,0,162.06
719,1.845726706,0,3.835812929,3.235856581,3.218737644,2.2,2.6608,2.05427,2.600972896,25,1992,0,0,1.919138924,1,276.34
720,1.815794849,0,3.824621042,3.17537554,3.20608073,2.2,3.2042799,2.05427,2.049218023,29,2009,0,0,1.918240491,0,60.28
721,0,1.868896489,3.075269505,3.011409719,3.5145544,2.2290001,2.4760599,1.84084,2.245512668,13,1972,0,0,2.373593345,0,23.2
722,0,0,2.868371066,1.966297596,2.145171539,2.234,1.95768,1.81416,1.968482949,16,1988,0,0,2.600084825,1,19.47
723,0,0,3.192795954,1.858025595,3.320297947,2.221,1.80822,1.84084,2.815577748,28,2011,0,0,2.011126102,0,239.72
724,0,0,3.417750604,3.203791434,3.58980667,2.2290001,2.9142699,1.84084,2.298853076,29,2000,0,0,2.167308888,0,76.72
725,0,0,3.375555697,3.20648856,3.592863748,2.2290001,2.9142699,1.84084,1.826074803,11,1967,0,0,2.24906379,0,22.64
726,1.209115376,0,3.458826632,3.099324903,3.292548445,2.221,2.9142699,1.84084,2.567026366,11,1966,0,1,2.216683717,0,132.75
727,0,0,3.310378897,2.432717595,3.16728484,2.221,2.9142699,1.84084,2.31386722,25,1997,0,1,2.383042034,0,121.31
728,0,0,2.139526474,0,1.217957451,2.234,2.4760599,1.84084,2,9,1982,0,0,2.545946344,0,69.36
729,0,0,3.138460595,1.960399437,3.028579394,2.234,1.95768,1.81416,2.820201459,15,1967,0,0,2.618328569,0,40.47
730,0,0,3.260176355,2.666251141,3.29966634,2.221,2.9142699,1.84084,2.549003262,22,1986,0,0,2.259770668,0,151.2
731,1.310774009,2.313073788,3.187754713,2.253216798,3.11526759,2.2290001,2.4760599,1.84084,2.354108439,22,1974,0,0,2.43803035,1,19.85
732,0,1.973496402,3.095779377,3.04673702,3.559125866,2.2290001,2.4760599,1.84084,3.103119254,37,1999,1,0,2.352265696,0,204.51
733,0,1.974834424,2.441841165,2.544044452,2.743772317,2.24,2.77389,2.00091,2.670245853,20,1994,0,0,2.49738896,0,43.5
734,0,1.732809362,3.475916581,3.128059828,3.373259648,2.221,2.9142699,1.81416,2.167317335,12,1973,0,0,2.430689029,0,43.13
735,0,1.797350664,2.918527287,3.014264261,3.17145437,2.221,2.4864399,1.84084,3.516403148,42,1977,0,1,2.24385392,0,143.87
736,1.824470133,2.216909764,3.141609668,2.995290705,3.326128905,2.221,1.80822,1.81416,2.201397124,13,1974,0,0,2.27584932,0,25.49
737,0,0,2.953781422,3.533605569,3.432164055,2.2290001,1.80822,1.86752,2.501059262,18,1961,0,1,1.845649049,0,22.67
738,0,1.3369458,2.471719914,3.012676968,1.968234443,2.2349999,2.1357999,1.86752,2.986323777,50,1984,0,1,2.054718444,0,195.19
739,0,1.224535642,3.345938022,2.57200912,3.357991997,2.2119999,1.95768,1.81416,2.190331698,26,1994,0,0,2.613928269,1,44.17
740,0,1.882719147,3.075013817,3.101172888,3.212730809,2.221,1.80822,1.84084,2.627365857,13,1964,0,0,2.184619691,0,122.77
741,1.60719867,1.339723677,3.583320095,2.865504328,3.068560608,2.2119999,2.9142699,1.81416,1.995635195,15,2006,0,0,2.465335256,0,56.23
742,1.167839946,0,2.493395289,2.816048989,2.916959541,2.1600001,2.22034,2.02759,2.62838893,19,2002,0,1,1.815937093,1,89.91
743,1.939619062,2.220970592,3.414299664,2.716421549,3.33018238,2.2290001,2.9142699,1.84084,2.093421685,11,1975,0,0,2.352982108,0,64.71
744,0,0,3.348995689,2.050673567,3.337529162,2.234,2.9142699,1.84084,2.307496038,27,1994,0,0,2.468718466,0,112.61
745,1.552846992,0,3.450807769,3.065729068,3.290851217,2.221,2.9142699,1.84084,2.631443769,10,1967,0,0,2.271408143,0,21.25
746,1.874093733,1.640170275,3.287051146,2.361109951,3.58804413,2.2,2.6608,2.05427,2.88592634,2,1966,0,0,2.152386851,0,196.67
747,0,0,3.391820451,3.042012079,3.5136264,2.2290001,2.9142699,1.84084,2.728353782,30,2011,0,0,2.169966342,0,126.27
748,0,0,3.109075463,2.955764682,3.415747688,2.2290001,2.4760599,1.84084,2.462397998,15,1968,0,0,2.237482843,0,167.19
749,1.980135679,2.048888303,3.470779354,2.876292351,3.326986801,2.2290001,2.9142699,1.84084,2.419955748,11,1975,0,1,2.37991762,0,152.5
750,1.734902996,2.404553213,3.332115124,2.383853044,3.248485767,2.2290001,2.9142699,1.84084,2.857332496,25,1983,0,1,2.440977292,0,96.89
751,0,0,2.550987402,2.452114701,2.643101163,2.23,2.21786,1.9742399,1.968482949,21,1993,0,0,1.980506344,1,15.33
752,0,0,3.109075463,2.955764682,3.415747688,2.2290001,2.4760599,1.84084,2.397940009,18,1966,0,0,2.272900023,0,131.92
753,1.937087886,1.814850684,2.870736797,2.566768545,3.185610138,2.221,2.437,1.81416,2.359835482,13,1976,0,0,2.38050334,0,35.07
754,0,0,3.480090354,3.160549566,3.598016394,2.2290001,2.9142699,1.84084,1.857332496,7,1981,0,0,2.171965125,0,32.16
755,0,0,3.028172568,2.262170972,3.200809467,2.221,2.9142699,1.84084,2.620136055,23,1992,0,1,2.297045488,1,193.25
756,0,2.312187942,3.364203778,3.566466955,3.045362093,2.2019999,2.6608,2.05427,3.292256071,33,1992,0,1,2.216627189,1,59.82
757,0,0,3.273836626,1.394850763,3.215642855,2.221,2.9142699,1.81416,2.068185862,23,2005,0,0,2.37972133,0,91.6
758,0,0,3.028172568,2.262170972,3.200809467,2.221,2.9142699,1.84084,2.798650645,23,1973,0,0,2.27542694,0,42.04
759,0,1.555993554,3.178617283,2.980328415,2.707955763,2.1960001,2.4356401,2.05427,3.662190991,52,1982,0,1,2.737563217,0,182.78
760,1.380686903,1.296522615,2.926039769,2.656054109,3.457565505,2.227,1.80822,1.86752,3.042575512,24,1982,0,0,2.200770138,0,176.19
761,0,0,2.26009287,3.169189321,2.832928304,2.2290001,2.1357999,1.84084,2.742725131,21,1966,0,0,2.256424636,0,112.23
762,0,0,2.91328497,3.211109847,2.922389633,2.2290001,2.1357999,1.86752,2.558708571,10,1954,1,0,2.133560856,0,145.51
763,0,0,3.321088667,2.592344446,3.121549987,2.221,2.9142699,1.84084,2.214843848,22,2007,0,0,2.355311829,0,204.6
764,1.97672037,0,3.306180464,2.05297466,2.864258863,2.221,2.9142699,1.81416,2.025305865,17,2001,0,0,2.402645408,1,315.56
765,0,1.963247911,3.000267455,2.966264738,3.487534301,2.2290001,2.4760599,1.84084,1.832508913,24,1995,0,0,2.300874329,0,53.14
766,0,0,3.041763628,0.784268448,3.054252931,2.234,1.95768,1.81416,1.897627091,27,1992,0,0,2.623818974,1,30.08
767,1.547913687,2.395158597,3.370969899,3.383339553,3.400579429,2.2,2.6608,2.05427,2.727541257,33,1993,0,0,2.228114217,0,129.39
768,0,0,3.678499262,2.195899652,3.078902477,2.234,2.9142699,1.84084,3.301897717,13,1975,0,0,2.509372817,0,18.12
769,0,1.9681405,3.343046021,3.213809838,3.377428274,2.2119999,2.9142699,1.81416,2.093421685,16,1983,0,0,2.498178528,1,45.72
770,1.880479159,0,2.605400935,2.552059534,2.592687382,2.234,2.4760599,1.84084,2.762678564,21,1982,0,0,2.547691036,0,87.34
771,0.65075714,0,3.808518859,3.212046361,3.415365722,2.2,3.2042799,2.05427,2.176091259,22,1985,0,0,1.916231497,0,39.92
772,1.956791087,0,2.629658266,2.486887909,2.651590042,2.234,3.10741,1.84084,2.278753601,21,1992,0,0,2.552192774,1,34.31
773,0.749852215,0,3.833004876,3.277272197,3.437430268,2.2,2.6608,2.05427,2.305351369,23,1991,0,0,2.024800208,1,27.94
774,0,0,2.980584615,2.228248911,2.772421456,2.2,2.2560899,2.00091,2.227886705,25,1994,0,0,2.021097751,1,33.61
775,0,1.027554261,3.495886916,2.726194799,3.35620182,2.221,2.9142699,1.84084,1.785329835,13,1991,0,0,2.399620309,1,43.61
776,0,0,3.270056629,2.680444296,3.183804908,2.221,2.9142699,1.81416,2.615950052,23,1983,0,0,2.343755962,0,114.96
777,0,1.027554261,3.495886916,2.726194799,3.35620182,2.221,2.9142699,1.84084,2.324282455,10,1974,0,0,2.392431403,1,30
778,0.681244856,2.261819345,3.405086693,3.536818444,4.038254446,2.1960001,3.3629999,2.05427,3.79021477,37,1979,1,0,2.558974796,0,155.09
779,0,0,2.594779161,3.063438459,2.778209872,2.2290001,2.4760599,1.86752,3.175801633,32,1967,0,1,2.298291504,0,52.53
780,0.825332627,1.175068006,3.609037048,3.133248206,3.345679503,2.2119999,2.9142699,1.81416,2.290034611,25,1999,0,0,2.464333088,0,112.83
781,0,0,3.142376938,0.472797406,3.098792521,2.221,2.9142699,1.81416,2.387389826,22,1998,0,1,2.378736853,0,228.89
782,0,0,3.46925045,2.387541103,3.202962129,2.234,2.4760599,1.84084,2.190331698,9,1966,0,0,2.544589301,0,31.95
